tag mll pt1 eta1 pt2 eta2 pt3 eta3 pt4 eta4 met
e 87.8349430246 42.3985 1.18187 38.1803 0.32449 NA NA NA NA 227.672
m 92.023969776 42.6957 1.02625 42.0698 0.182846 NA NA NA NA 612.771
e 3.32629326722 19.8102 0.829082 16.5898 0.724925 NA NA NA NA 380.93
g 138.417962823 101.396 1.80076 34.2233 0.582381 NA NA NA NA 679.34
e 100.002054123 73.6536 1.05261 19.2378 0.530989 NA NA NA NA 285.696
g 119.971203661 74.6185 0.623532 41.2287 0.23186 NA NA NA NA 328.445
g 107.885440633 56.6807 0.778739 51.2935 0.67192 NA NA NA NA 385.357
e 93.1598946016 33.8203 2.37298 32.2583 0.618134 NA NA NA NA 308.212
e 3.58436567886 34.6498 0.550433 14.5657 0.705532 NA NA NA NA 566.049
m 81.901092927 48.1374 0.736215 21.191 2.20562 NA NA NA NA 492.578
e 84.6831137962 40.6927 0.564272 22.9732 2.28788 NA NA NA NA 224.851
m 101.156195414 52.9792 0.659135 50.0984 0.541513 NA NA NA NA 550.725
e 81.9738136029 46.2261 1.66161 19.0498 0.256777 NA NA NA NA 489.222
g 121.581057444 50.9346 2.27621 46.4048 0.823125 NA NA NA NA 579.209
e 90.0549036263 22.6839 1.94332 20.3486 0.798056 NA NA NA NA 321.632
g 102.582893814 74.6467 2.32584 32.2316 1.55958 NA NA NA NA 279.379
m 90.1590518469 37.9063 1.01504 32.8893 0.440825 NA NA NA NA 705.067
e 88.7174803628 38.4182 0.111277 36.4569 1.08887 NA NA NA NA 361.165
e 88.1407859984 45.7028 1.72193 38.268 1.06847 NA NA NA NA 287.352
g 146.280179848 59.8018 0.264403 44.954 2.0282 NA NA NA NA 597.467
g 103.420851839 53.0211 1.66913 32.4151 0.184015 NA NA NA NA 388.328
m 94.6862720968 47.2396 1.7887 46.7578 2.03181 NA NA NA NA 493.664
e 90.1813880685 52.4499 0.359097 35.0867 0.300741 NA NA NA NA 274.453
g 116.240835515 53.6025 1.09831 34.5533 0.565315 NA NA NA NA 530.374
g 113.227305268 42.9827 0.83346 42.9384 0.869794 NA NA NA NA 684.578
g 105.227192046 66.5856 0.836199 32.2101 0.672811 NA NA NA NA 525.201
m 10.2742855452 51.3001 0.46636 26.6843 0.236909 NA NA NA NA 351.648
e 89.6118495838 47.5588 2.09275 44.2219 2.17255 NA NA NA NA 485.983
g 128.043310572 49.2695 0.351308 42.3393 2.09078 NA NA NA NA 499.867
g 124.817453681 77.4545 0.0791038 50.8382 0.145803 NA NA NA NA 595.604
m 88.6162708743 27.5238 0.735066 23.1477 1.74191 NA NA NA NA 476.571
e 95.2439762832 53.8937 2.02827 39.8125 1.54383 NA NA NA NA 282.436
4ee 114.327732153 53.3208 1.08673 44.0628 1.26529 13.7809 0.874386 7.66622 1.51767 371.788
m 92.0053452503 38.5942 1.6919 36.0871 0.35275 NA NA NA NA 140.533
e 84.3408803978 40.7095 0.739035 41.6262 1.22467 NA NA NA NA 264.591
m 91.3819387948 64.3653 1.84124 34.1777 0.90768 NA NA NA NA 673.858
m 92.7726829661 46.8463 2.20673 45.965 2.18541 NA NA NA NA 551.571
m 110.872862529 48.056 1.63383 24.7049 0.494383 NA NA NA NA 430.773
g 116.264225336 74.0113 0.992174 36.1591 1.99411 NA NA NA NA 849.17
e 90.2747982036 47.3623 1.11965 40.3967 0.611519 NA NA NA NA 451.188
g 138.233106276 40.4852 1.87845 37.6851 0.487374 NA NA NA NA 666.312
g 122.664827569 59.5057 0.0827189 33.9251 1.7541 NA NA NA NA 907.639
m 10.3669491967 29.2415 0.293518 21.7223 0.627404 NA NA NA NA 266.174
e 84.293803384 35.2864 2.37197 30.4329 0.892861 NA NA NA NA 301.409
m 89.7019451153 47.5216 1.18533 40.4932 0.762098 NA NA NA NA 256.856
e 92.3024093333 53.0247 1.50958 36.2675 0.818062 NA NA NA NA 274.816
m 8.95332331549 38.7836 1.71126 20.1244 1.48821 NA NA NA NA 447.021
m 89.7473098483 45.8594 2.22074 43.0246 1.93182 NA NA NA NA 418.481
e 102.678881082 28.2963 0.410671 25.3693 2.12723 NA NA NA NA 259.844
m 87.5158737523 41.1029 1.77336 32.2237 0.514296 NA NA NA NA 404.655
g 112.674751509 68.6342 0.910639 39.5471 0.0907839 NA NA NA NA 643.778
m 88.1178975989 39.5412 0.336222 36.0203 1.50035 NA NA NA NA 436.51
e 91.122490132 34.4277 0.139706 30.2182 1.63641 NA NA NA NA 312.717
g 114.96021211 77.6927 0.675499 40.0502 1.16917 NA NA NA NA 744.797
m 1010.56069254 513.533 0.711875 373.339 0.384703 NA NA NA NA 270.015
m 64.4957020149 29.3446 1.84668 20.552 0.296535 NA NA NA NA 579.557
m 84.0572783259 43.7575 0.935071 37.6629 1.46549 NA NA NA NA 468.582
e 94.9006846596 48.6006 1.78541 46.1383 1.6246 NA NA NA NA 349.984
g 102.184077764 50.0323 0.959579 46.2369 0.257387 NA NA NA NA 522.745
e 82.4254502736 36.8275 2.42185 31.8494 1.16703 NA NA NA NA 146.637
g 142.570015934 40.1414 2.05717 31.5451 0.581482 NA NA NA NA 524.682
e 91.0192468403 58.4297 0.638445 33.1517 1.16077 NA NA NA NA 466.807
g 156.136905586 93.9079 1.08742 41.0739 0.453881 NA NA NA NA 630.236
m 9.9498322473 55.2882 1.21496 40.84 1.33817 NA NA NA NA 521.244
g 113.816200898 50.7583 1.18786 45.4801 0.0143445 NA NA NA NA 421.914
m 92.3436275787 50.9694 0.671279 22.2991 1.02708 NA NA NA NA 179.297
e 88.9628139509 43.4574 1.03676 31.1298 0.315531 NA NA NA NA 319.209
e 87.6767585301 43.7272 0.865833 42.2652 1.29509 NA NA NA NA 263.188
g 113.98489355 82.5321 0.928428 49.7055 1.1994 NA NA NA NA 481.994
g 115.168790106 60.1121 0.122592 53.4439 0.335572 NA NA NA NA 582.383
g 135.255702289 55.5176 0.108697 41.1128 1.87673 NA NA NA NA 911.201
g 108.808725269 63.8216 1.17573 45.1212 1.51579 NA NA NA NA 907.895
m 87.9968840973 40.1778 0.950823 37.0205 2.00238 NA NA NA NA 660.864
g 118.989401897 44.4348 0.2313 49.9889 1.6502 NA NA NA NA 699.327
m 65.7845266562 42.5528 1.30525 22.4599 0.567305 NA NA NA NA 527.063
g 120.498568537 55.1082 0.136208 53.8345 0.826178 NA NA NA NA 455.954
e 974.177625407 633.539 0.240858 312.933 1.10175 NA NA NA NA 1679.86
e 95.4782164147 47.9086 1.37115 29.3662 0.0745044 NA NA NA NA 400.405
m 2.55496285367 43.2296 0.338629 22.0543 0.261881 NA NA NA NA 741.871
m 3.10489972617 29.2746 0.494461 24.8061 0.379725 NA NA NA NA 765.651
g 116.340265558 65.346 0.409732 51.9532 0.40067 NA NA NA NA 395.2
g 120.508206224 64.6584 0.832126 40.1732 2.16604 NA NA NA NA 613.51
e 93.2191426224 40.8244 1.92608 38.854 0.774221 NA NA NA NA 215.907
m 96.7283458926 44.901 1.40986 40.2447 0.364593 NA NA NA NA 409.435
e 89.3082655729 43.3874 0.640989 42.4197 1.22961 NA NA NA NA 444.111
g 139.126046742 74.2054 0.536872 51.5363 0.49491 NA NA NA NA 586.135
e 8.35497351491 34.1824 1.15686 13.3598 0.81838 NA NA NA NA 593.795
m 3.0432316206 38.6689 0.657216 28.8305 0.622768 NA NA NA NA 461.964
e 3.04751265786 21.1252 0.555052 16.4777 0.460603 NA NA NA NA 394.948
g 103.431114441 50.8315 0.245068 45.9358 0.99488 NA NA NA NA 631.092
m 2.62504878404 28.9324 0.570192 28.5592 0.539002 NA NA NA NA 483.463
e 91.0507780073 46.9551 1.02854 42.8177 0.666694 NA NA NA NA 293.321
g 131.411751954 78.1889 0.0379025 57.1159 0.424586 NA NA NA NA 285.135
e 66.8279006543 38.1077 1.13374 28.2272 1.55532 NA NA NA NA 536.176
e 86.6490486482 54.6371 2.41447 37.2168 2.10959 NA NA NA NA 314.511
g 102.271461876 55.9113 0.746446 42.8494 1.3671 NA NA NA NA 553.688
e 88.8287746063 43.9666 0.821923 31.0754 0.486499 NA NA NA NA 286.013
e 89.0055038794 52.2693 0.757896 29.5987 0.323506 NA NA NA NA 507.378
e 90.0108196719 36.6996 0.81667 34.667 0.669184 NA NA NA NA 486.677
m 90.297505832 51.7406 0.820872 42.7648 0.854341 NA NA NA NA 762.017
e 10.0233189116 24.5543 0.986611 23.4718 0.916695 NA NA NA NA 538.596
g 145.015988004 50.6941 1.76091 34.0535 0.552984 NA NA NA NA 338.776
e 90.9225090441 45.7017 0.283826 41.3744 0.336099 NA NA NA NA 591.894
e 91.6254434333 39.3862 0.98382 35.3571 2.30971 NA NA NA NA 321.563
m 91.1097498092 31.822 1.84191 27.3404 0.169797 NA NA NA NA 427.852
e 89.9501639343 39.7675 1.08373 26.227 0.63555 NA NA NA NA 285.835
m 93.0955477154 46.3986 1.43402 36.8387 0.440713 NA NA NA NA 369.676
e 86.5866952954 39.953 2.02849 29.05 0.536497 NA NA NA NA 435.695
g 108.973094229 59.748 0.945803 49.4961 0.815738 NA NA NA NA 590.888
g 110.12464341 69.4952 0.197513 58.7763 1.3435 NA NA NA NA 817.226
e 89.9991987663 40.7153 1.07577 29.8517 0.481312 NA NA NA NA 476.774
m 941.356876008 253.601 0.166014 217.285 2.47406 NA NA NA NA 439.814
e 90.3830804307 49.7216 0.213548 41.191 0.163136 NA NA NA NA 330.782
e 3.13300231711 31.7649 0.198305 20.2677 0.321571 NA NA NA NA 254.646
e 89.0351743661 42.5453 0.851013 40.1726 0.0679137 NA NA NA NA 188.173
m 89.9155710283 47.3443 1.54791 39.0946 0.898145 NA NA NA NA 585.513
g 155.768471861 70.9983 1.16759 60.3156 0.0475066 NA NA NA NA 406.298
e 87.4521612458 43.5193 1.94143 37.6197 1.1432 NA NA NA NA 398.797
e 124.631403562 65.2668 0.865835 54.4702 0.284673 NA NA NA NA 418.312
g 122.121401477 61.7956 0.923834 54.5715 0.282154 NA NA NA NA 418.312
e 1001.02956276 406.389 0.782908 406.007 0.555768 NA NA NA NA 1253.84
g 119.126928777 47.9671 2.16296 38.79 0.467965 NA NA NA NA 473.707
e 9.04959012345 33.7779 1.04442 13.3492 0.922854 NA NA NA NA 442.176
m 69.4906286446 40.8252 1.45476 26.3674 0.73127 NA NA NA NA 477.058
g 121.219079525 103.256 0.990354 34.703 2.12729 NA NA NA NA 902.886
m 91.5494638631 43.5353 0.762044 35.7739 1.8799 NA NA NA NA 627.75
g 138.586675643 65.7426 0.549508 53.2803 0.62305 NA NA NA NA 464.01
e 85.6101031411 43.0876 1.99458 27.3865 0.582466 NA NA NA NA 363.781
e 3.20684648544 20.122 0.116322 16.335 0.057298 NA NA NA NA 253.097
m 87.8410679957 53.1798 1.01029 32.3212 0.324431 NA NA NA NA 438.736
e 92.4829804045 45.0366 2.20807 38.6509 1.25988 NA NA NA NA 526.828
m 90.6824249927 33.199 0.826411 26.5955 1.14407 NA NA NA NA 392.511
e 84.4737003933 40.1261 0.899549 34.6814 1.94079 NA NA NA NA 364.135
m 92.5463184931 44.8925 0.185328 44.273 0.364522 NA NA NA NA 211.702
e 10.9927983144 33.0235 1.31246 8.94918 1.09429 NA NA NA NA 131.087
m 99.3953925668 40.319 0.66732 38.9634 0.878253 NA NA NA NA 322.763
e 984.712713108 392.14 0.112302 388.253 1.30535 NA NA NA NA 1161.41
e 84.2523553821 39.0087 0.646781 42.5477 1.17868 NA NA NA NA 444.082
m 91.1595452761 35.0022 0.259982 34.2565 1.29152 NA NA NA NA 696.749
g 112.925954834 48.5191 0.366286 46.8584 1.03236 NA NA NA NA 486.726
e 126.210680631 77.1374 1.62984 46.1549 0.944958 NA NA NA NA 422.819
g 122.894214938 72.009 1.67 46.1044 0.943955 NA NA NA NA 422.819
m 92.8745023186 41.4949 2.29066 30.9883 0.4767 NA NA NA NA 780.774
g 123.133711291 69.5173 1.18351 55.3714 1.21166 NA NA NA NA 601.018
m 88.3210374478 48.4189 2.06995 28.9642 0.873127 NA NA NA NA 577.033
g 118.747928682 82.3344 2.02555 35.8246 0.443137 NA NA NA NA 617.423
e 85.9742835035 42.9226 0.557115 25.2546 2.11613 NA NA NA NA 391.349
m 95.4104965153 56.5232 0.508085 40.0016 0.670026 NA NA NA NA 482.314
m 92.2950431331 45.3334 1.21014 44.8749 1.65646 NA NA NA NA 645.179
e 86.738971275 45.8652 0.781216 27.1739 0.547596 NA NA NA NA 289.522
m 94.2874908194 44.4111 1.41048 41.1643 0.461034 NA NA NA NA 266.87
m 86.8485816019 44.4374 0.258055 42.4303 0.311525 NA NA NA NA 279.899
m 91.6533719114 48.0717 0.635041 43.6703 0.685955 NA NA NA NA 521.675
m 69.1238697018 48.2072 1.57895 25.0323 1.55624 NA NA NA NA 662.761
e 103.087561969 57.0631 0.811529 46.6231 0.840988 NA NA NA NA 386.201
e 88.0945257225 26.0586 1.71582 10.1468 1.59274 NA NA NA NA 228.515
g 107.878133716 38.815 0.565971 42.3742 2.17274 NA NA NA NA 401.801
m 100.486951931 46.3641 0.571196 39.9753 0.571273 NA NA NA NA 571.8
e 993.769875364 468.299 0.634842 464.71 0.0833534 NA NA NA NA 1137.36
m 2.69656390737 27.486 0.808323 21.3897 0.817267 NA NA NA NA 438.786
e 86.4920396611 65.4558 2.15639 28.8754 1.64829 NA NA NA NA 467.76
g 118.127156961 50.5138 0.134729 52.339 0.95994 NA NA NA NA 726.375
g 123.413017356 78.075 1.15498 48.7196 1.36705 NA NA NA NA 629.761
m 89.4526928657 110.868 1.39702 21.5443 0.314975 NA NA NA NA 542.554
e 102.279841336 52.5302 1.01068 50.7019 1.09456 NA NA NA NA 426.449
g 51.1063320345 52.5949 1.00853 20.1342 1.1358 NA NA NA NA 426.449
m 80.539858208 48.3872 0.126 35.246 0.369359 NA NA NA NA 718.719
e 87.8231657287 38.2929 0.313863 39.5751 1.32009 NA NA NA NA 326.637
g 134.073116837 74.4238 1.16945 29.3489 0.644689 NA NA NA NA 517.243
e 91.2298055703 46.9458 0.993713 42.3691 0.565848 NA NA NA NA 443.379
e 3.90086555582 28.8102 0.838082 16.1954 0.745992 NA NA NA NA 350.981
e 90.8552917965 74.2882 1.26468 38.5198 1.66147 NA NA NA NA 428.381
m 92.3077277645 64.7748 0.123342 27.2349 0.758895 NA NA NA NA 668.04
m 92.0497909321 45.6635 1.04611 38.8821 0.191092 NA NA NA NA 528.154
e 88.3015575104 46.922 0.733317 36.033 1.69618 NA NA NA NA 480.163
g 49.8888021758 36.4222 1.66386 11.5382 0.0443876 NA NA NA NA 480.163
e 91.8261973134 36.7255 1.58892 37.6091 0.233727 NA NA NA NA 230.446
g 107.532862647 63.4672 0.522751 50.0078 0.111035 NA NA NA NA 860.306
g 133.215394362 74.8539 1.71126 40.2954 0.358119 NA NA NA NA 621.031
m 92.1973799181 46.8385 1.40852 45.05 1.20445 NA NA NA NA 671.25
m 3.1870276532 26.3281 1.45028 22.3504 1.34396 NA NA NA NA 838.322
e 990.973997702 275.299 0.667557 258.284 1.79422 NA NA NA NA 860.954
m 91.350899556 47.0348 0.185915 43.989 0.0231566 NA NA NA NA 433.08
m 93.8786568287 51.9629 0.445297 29.1867 1.71521 NA NA NA NA 1025.41
e 92.3274861785 42.0756 1.27995 40.4114 2.24832 NA NA NA NA 326.671
e 92.2451410225 56.3661 0.170073 38.2553 0.00931974 NA NA NA NA 366.589
e 95.8109266312 52.44 1.20573 41.1611 1.70399 NA NA NA NA 492.203
e 92.3973658134 48.8005 0.784934 26.5736 0.698038 NA NA NA NA 489.633
m 1026.94199451 440.929 0.290909 298.797 1.47656 NA NA NA NA 691.662
m 3.11512637508 39.9198 1.38398 30.7926 1.47087 NA NA NA NA 424.871
e 82.3184153988 29.0398 0.50495 30.4538 1.19783 NA NA NA NA 202.65
m 92.1390637956 42.6227 0.508598 34.684 1.75964 NA NA NA NA 497.755
e 9.47041428033 20.0162 0.077585 14.8063 0.378982 NA NA NA NA 465.163
e 8.91562980668 24.9773 0.854577 19.2599 0.977935 NA NA NA NA 295.466
g 146.824816086 91.5977 1.91592 44.6686 0.840541 NA NA NA NA 663.069
e 89.5429092858 64.7571 2.04041 31.4088 2.17165 NA NA NA NA 581.236
g 113.612080722 54.7388 0.910456 58.5513 0.724336 NA NA NA NA 467.48
g 112.817284 44.2237 0.459091 42.9064 1.97754 NA NA NA NA 684.527
g 119.212135047 79.9723 0.968983 44.3274 1.15453 NA NA NA NA 703.982
m 95.6733400466 52.0687 1.88248 45.7974 1.96867 NA NA NA NA 531.92
e 82.4211330931 47.0885 1.51948 35.1577 1.97052 NA NA NA NA 297.875
e 100.266220364 53.8746 1.15861 40.9876 1.93223 NA NA NA NA 629.535
g 140.507480625 40.4417 1.98503 31.4546 0.61996 NA NA NA NA 467.055
e 120.201277473 59.1256 0.706916 54.077 0.0141593 NA NA NA NA 603.891
g 120.336365146 58.5076 0.708698 54.4864 0.0126266 NA NA NA NA 603.891
m 95.9327501564 50.3807 0.536705 44.6067 0.875476 NA NA NA NA 532.472
e 96.1415569247 47.9904 0.642028 26.8491 0.961898 NA NA NA NA 290.145
e 88.9885183074 45.4765 1.59263 29.0887 0.279488 NA NA NA NA 310.363
g 100.596517817 49.2311 0.558649 51.5423 0.774517 NA NA NA NA 376.783
e 90.856223316 44.186 1.78748 37.8576 0.851843 NA NA NA NA 600.427
m 91.7163458215 51.5559 0.0137366 36.503 0.705273 NA NA NA NA 534.355
e 97.1578431711 46.4171 0.573536 28.03 1.04818 NA NA NA NA 518.877
m 9.42901396914 150.615 0.501584 49.7858 0.608784 NA NA NA NA 433.283
g 155.496565599 85.4514 0.461881 70.3833 0.643165 NA NA NA NA 580.013
m 93.0934787794 21.387 1.3977 21.2303 1.43721 NA NA NA NA 633.518
m 10.0649510964 27.3715 0.392262 20.694 0.762344 NA NA NA NA 638.16
g 120.31212242 43.8728 1.36405 39.3995 0.462653 NA NA NA NA 328.926
e 89.572767171 40.3321 0.118936 19.1374 2.00006 NA NA NA NA 396.361
g 139.300149142 59.7773 0.685298 49.9751 2.13978 NA NA NA NA 501.074
m 3.72246114806 23.2317 0.688875 21.0902 0.539763 NA NA NA NA 506.63
m 88.8693377814 26.5341 1.62213 22.5062 0.788214 NA NA NA NA 406.244
e 1021.08086746 551.445 0.240716 465.78 0.0777919 NA NA NA NA 1517.27
m 91.8408786326 46.7899 1.77898 37.8484 0.909978 NA NA NA NA 449.103
g 110.886675952 56.9562 0.88283 48.218 0.205065 NA NA NA NA 541.474
m 91.9407435496 53.3026 2.22704 38.4425 1.81672 NA NA NA NA 552.709
e 79.8309922208 39.4065 0.0918531 39.4065 0.412988 NA NA NA NA 380.86
m 88.3218742028 40.7098 1.18098 40.271 0.32418 NA NA NA NA 470.512
g 154.278112269 82.7079 2.03391 37.037 0.309742 NA NA NA NA 546.907
m 3.22839827379 54.7272 1.54838 30.2827 1.53876 NA NA NA NA 843.846
g 103.661546933 66.0281 0.620794 38.3724 1.28481 NA NA NA NA 694.921
g 124.991249826 61.4288 0.447698 47.8854 0.675701 NA NA NA NA 691.555
e 106.659119959 40.5165 0.192453 31.5764 2.28689 NA NA NA NA 503.031
g 106.978744426 40.6047 0.191572 31.7358 2.2831 NA NA NA NA 503.031
m 90.1111888751 48.2675 0.389204 41.5421 0.149012 NA NA NA NA 729.798
e 91.9946418464 44.7597 0.463659 43.776 1.02159 NA NA NA NA 323.289
g 147.647476534 97.0174 0.288724 57.4981 0.519877 NA NA NA NA 576.184
g 103.973077308 53.8354 1.23066 43.0041 2.08503 NA NA NA NA 288.86
e 80.1155895991 42.5937 1.89133 37.1807 1.65406 NA NA NA NA 240.868
e 91.2920754214 41.2271 2.05886 14.0751 0.659905 NA NA NA NA 386.654
e 88.143416106 44.0632 0.902939 36.4382 0.00419868 NA NA NA NA 251.639
e 121.679889074 60.7233 0.160569 32.1403 1.75519 NA NA NA NA 484.645
g 121.890876185 59.9287 0.165196 31.599 1.76698 NA NA NA NA 484.645
g 108.537988569 61.3454 0.394272 48.2992 0.480604 NA NA NA NA 810.527
e 86.9026291172 38.5878 1.14565 33.3318 2.43248 NA NA NA NA 317.486
m 89.9883598258 41.6426 0.6102 35.5357 1.75959 NA NA NA NA 241.951
g 129.113029546 89.052 0.504682 42.8527 1.19153 NA NA NA NA 453.613
m 94.4374491576 50.2922 1.79672 31.5877 0.598032 NA NA NA NA 553.246
m 83.417640511 44.7364 1.77552 32.794 0.933873 NA NA NA NA 596.296
g 121.913020734 59.458 1.62004 56.5129 0.979457 NA NA NA NA 555.261
m 72.1220144309 43.3663 1.53177 29.9689 1.58464 NA NA NA NA 390.134
g 148.866023166 47.7206 1.79943 44.1533 0.329012 NA NA NA NA 329.971
m 95.0279508912 48.0355 0.355904 43.5254 0.202307 NA NA NA NA 169.226
e 8.869081284 34.399 0.77074 23.2886 0.695 NA NA NA NA 390.582
e 90.5173594144 42.0768 1.57218 36.3424 0.303522 NA NA NA NA 277.832
m 89.6147335284 55.7619 1.35581 33.8826 0.821406 NA NA NA NA 343.537
m 92.1132626849 46.8173 0.188615 40.0973 0.55852 NA NA NA NA 569.733
m 85.8056270383 37.9472 0.403024 32.332 0.914637 NA NA NA NA 1042.97
e 91.2987574837 44.8041 1.18114 41.2774 0.47901 NA NA NA NA 223.137
e 89.1880855337 53.1158 0.165884 37.6017 0.515861 NA NA NA NA 300.079
e 90.2439766639 36.0453 0.12329 35.891 1.27514 NA NA NA NA 366.939
e 89.6017027397 57.4244 0.260322 34.7104 0.0841182 NA NA NA NA 427.657
e 91.3762547825 44.5974 0.440413 34.5321 0.694074 NA NA NA NA 305.589
e 91.1297266691 37.6665 0.649495 38.0169 0.608218 NA NA NA NA 209.417
m 91.0257116569 24.2521 2.03789 20.2888 0.659858 NA NA NA NA 370.345
m 9.31459130093 28.2639 1.27243 20.9886 1.55214 NA NA NA NA 363.957
g 104.405528293 57.4207 0.113092 47.1272 0.0666417 NA NA NA NA 656.141
e 84.0759964293 24.1809 1.58587 23.7898 0.748916 NA NA NA NA 256.909
g 100.444158379 42.383 0.407031 31.3342 1.28388 NA NA NA NA 775.849
e 994.742268299 449.451 0.010412 409.366 1.12781 NA NA NA NA 1239.39
m 69.6660595961 37.141 1.42353 28.3658 0.65523 NA NA NA NA 661.149
m 814.456703889 383.571 0.826738 379.692 0.0909035 NA NA NA NA 194.955
e 91.9103382451 45.5093 0.718095 46.1366 0.56501 NA NA NA NA 364.961
e 84.5719756099 30.6583 1.58514 30.2338 0.129067 NA NA NA NA 263.54
e 93.0548865253 47.3847 0.18928 43.6912 0.252032 NA NA NA NA 276.053
e 99.2558322671 33.2447 0.442707 33.2962 2.35669 NA NA NA NA 277.667
m 8.90400982049 60.7624 1.38991 44.1909 1.48679 NA NA NA NA 558.893
g 110.945325146 39.0829 1.56436 42.9129 0.0738959 NA NA NA NA 507.769
e 85.7426391038 71.1484 2.31065 30.9871 1.94128 NA NA NA NA 635.898
m 107.121405153 51.426 0.872425 46.8589 1.72074 NA NA NA NA 110.106
m 89.4825610111 32.9543 0.0700866 31.1999 1.67816 NA NA NA NA 432.416
m 88.2834239828 45.2474 0.750491 40.4284 1.25816 NA NA NA NA 575.943
m 90.48192577 45.3726 2.26144 43.4587 1.85357 NA NA NA NA 450.103
m 93.4053429921 52.2775 0.638053 41.5048 0.490048 NA NA NA NA 630.064
e 2.32953736436 26.6813 0.0460255 13.4737 0.0877692 NA NA NA NA 513.906
e 90.2815619056 36.6739 0.372202 32.7882 1.93146 NA NA NA NA 304.299
m 90.4193583632 49.6737 1.93273 31.6503 0.880242 NA NA NA NA 320.967
m 87.4319346571 43.3315 1.71419 42.4914 1.31987 NA NA NA NA 698.711
m 88.278280354 30.9174 1.31592 28.9046 0.59215 NA NA NA NA 639.771
m 91.1760428094 25.6318 2.1029 24.0667 0.33097 NA NA NA NA 400.792
e 984.002411755 492.687 0.548246 359.745 0.622471 NA NA NA NA 1358.6
e 97.7684045519 49.3898 0.239537 45.4695 0.754705 NA NA NA NA 225.64
e 94.3191050082 23.3655 1.7436 22.3955 0.960131 NA NA NA NA 228.087
e 89.9254445084 37.7705 0.306362 43.5401 1.23108 NA NA NA NA 210.623
g 150.285787119 76.1984 0.838069 61.0583 1.81802 NA NA NA NA 861.484
m 3.085470968 24.5951 0.317379 21.24 0.451903 NA NA NA NA 822.18
g 113.833227132 58.9761 1.67173 55.9916 1.63626 NA NA NA NA 434.682
m 83.9265456692 47.2369 0.442858 37.9006 0.517316 NA NA NA NA 368.059
e 997.811542725 417.521 0.995234 398.915 0.319325 NA NA NA NA 1077.94
g 106.262426389 54.7076 0.177414 55.3797 0.00235836 NA NA NA NA 707.237
e 3.40299856521 32.761 0.436642 16.4054 0.324363 NA NA NA NA 426.804
g 126.47039732 40.3962 1.62252 34.2358 0.626601 NA NA NA NA 368.153
m 91.9358040134 60.7082 2.38543 37.6955 1.93213 NA NA NA NA 797.253
m 92.4997818536 35.4517 0.151004 33.5192 1.77703 NA NA NA NA 787.228
e 3.04347451336 29.6476 2.14537 17.8998 2.01441 NA NA NA NA 428.615
e 93.8970928778 47.4396 0.096549 43.0616 0.476654 NA NA NA NA 308.081
m 90.649831452 43.0649 0.544904 37.4657 0.496203 NA NA NA NA 341.024
e 80.8935868162 40.8409 0.764095 38.1774 1.20606 NA NA NA NA 338.724
e 120.233843451 73.0564 1.16866 61.0968 0.698499 NA NA NA NA 699.307
g 116.651724541 71.205 1.20436 61.1287 0.698996 NA NA NA NA 699.307
g 126.424428201 51.4993 0.949054 52.0133 0.358373 NA NA NA NA 687.921
m 90.1024335642 90.8648 1.8664 68.5084 1.4722 NA NA NA NA 685.271
e 92.5848628096 79.27 0.76118 27.5336 0.100795 NA NA NA NA 224.425
g 121.890544009 65.5893 0.460974 54.3232 0.0170259 NA NA NA NA 514.816
m 88.8519502291 34.3457 0.644343 32.591 2.22447 NA NA NA NA 445.552
g 107.593381658 55.0165 0.102398 47.2906 0.769998 NA NA NA NA 538.253
g 113.06748094 63.2061 0.118033 46.8776 0.447395 NA NA NA NA 398.196
g 139.320848137 73.1725 2.04254 53.7234 1.08934 NA NA NA NA 536.388
m 90.2657142277 26.8436 2.02356 24.8481 0.476807 NA NA NA NA 613.783
g 105.142188338 57.6527 0.723419 34.5495 2.10199 NA NA NA NA 586.447
